id,gene_name,gene_id_ensembl101,gene_type,entrez_id
ENSG00000225648,SBDSP1,ENSG00000225648,transcribed_unprocessed_pseudogene,155370
ENSG00000222067,RNU4-86P,ENSG00000222067,snRNA,106481199
ENSG00000272473,AC006273.1,ENSG00000272473,lncRNA,
ENSG00000273252,OR7E39P,ENSG00000273252,unprocessed_pseudogene,253933
ENSG00000163453,IGFBP7,ENSG00000163453,protein_coding,3490
ENSG00000234700,MTCO1P8,ENSG00000234700,unprocessed_pseudogene,107075138
ENSG00000213548,PPIAP81,ENSG00000213548,processed_pseudogene,107986732
ENSG00000250692,AC008667.2,ENSG00000250692,lncRNA,
ENSG00000225316,LINC00350,ENSG00000225316,lncRNA,100874136
ENSG00000154978,VOPP1,ENSG00000154978,protein_coding,81552
ENSG00000149792,MRPL49,ENSG00000149792,protein_coding,740
ENSG00000226453,LINC02542,ENSG00000226453,lncRNA,102724168
ENSG00000118513,MYB,ENSG00000118513,protein_coding,4602
ENSG00000198452,OR14L1P,ENSG00000198452,protein_coding,127617
ENSG00000228550,AC073583.1,ENSG00000228550,processed_pseudogene,
ENSG00000213935,RPL22P16,ENSG00000213935,processed_pseudogene,100270959
ENSG00000111331,OAS3,ENSG00000111331,protein_coding,4940
ENSG00000253701,,,,
ENSG00000137691,CFAP300,ENSG00000137691,protein_coding,85016
ENSG00000105613,MAST1,ENSG00000105613,protein_coding,23332
ENSG00000104371,DKK4,ENSG00000104371,protein_coding,27121
ENSG00000155629,PIK3AP1,ENSG00000155629,protein_coding,118788
ENSG00000223341,RN7SKP3,ENSG00000223341,misc_RNA,100873847
ENSG00000165194,PCDH19,ENSG00000165194,protein_coding,57575
ENSG00000257808,AC073573.1,ENSG00000257808,lncRNA,
ENSG00000084628,NKAIN1,ENSG00000084628,protein_coding,79570
ENSG00000272380,MIR3976,ENSG00000272380,miRNA,100616244
ENSG00000071794,HLTF,ENSG00000071794,protein_coding,6596
ENSG00000146966,DENND2A,ENSG00000146966,protein_coding,27147
ENSG00000212387,RNU6-1055P,ENSG00000212387,snRNA,107105256
ENSG00000138378,STAT4,ENSG00000138378,protein_coding,6775
ENSG00000224795,NTM-AS1,ENSG00000224795,lncRNA,101929637
ENSG00000267703,AC020917.2,ENSG00000267703,lncRNA,
ENSG00000167600,CYP2S1,ENSG00000167600,protein_coding,29785
ENSG00000183709,IFNL2,ENSG00000183709,protein_coding,282616
ENSG00000213921,LEUTX,ENSG00000213921,protein_coding,342900
ENSG00000223109,MIR1538,ENSG00000223109,miRNA,100302119
ENSG00000274102,OR4M2,ENSG00000274102,protein_coding,390538
ENSG00000137731,FXYD2,ENSG00000137731,protein_coding,486
ENSG00000171160,MORN4,ENSG00000171160,protein_coding,118812
ENSG00000273345,AC104109.4,ENSG00000273345,lncRNA,
ENSG00000278740,AC005332.7,ENSG00000278740,lncRNA,
ENSG00000221989,OR2A2,ENSG00000221989,protein_coding,442361
ENSG00000220725,AL590290.1,ENSG00000220725,processed_pseudogene,
ENSG00000280143,AP000892.4,ENSG00000280143,TEC,
ENSG00000142748,FCN3,ENSG00000142748,protein_coding,8547
ENSG00000254170,AC008802.1,ENSG00000254170,processed_pseudogene,
ENSG00000166013,TRIM53BP,ENSG00000166013,unprocessed_pseudogene,642425
ENSG00000274423,SEC22B2P,ENSG00000274423,unprocessed_pseudogene,100996716
ENSG00000256351,AC007834.2,ENSG00000256351,processed_pseudogene,
ENSG00000264571,MIR4529,ENSG00000264571,miRNA,100616290
ENSG00000188277,C15orf62,ENSG00000188277,protein_coding,643338
ENSG00000232145,AC099548.1,ENSG00000232145,processed_pseudogene,
ENSG00000079950,STX7,ENSG00000079950,protein_coding,8417
ENSG00000131876,SNRPA1,ENSG00000131876,protein_coding,6627
ENSG00000257265,AC123905.1,ENSG00000257265,lncRNA,
ENSG00000220370,AL078595.1,ENSG00000220370,processed_pseudogene,
ENSG00000261410,AC009142.1,ENSG00000261410,lncRNA,
ENSG00000275578,AC007742.2,ENSG00000275578,unprocessed_pseudogene,
ENSG00000235620,AC020743.3,ENSG00000235620,lncRNA,
ENSG00000157168,NRG1,ENSG00000157168,protein_coding,3084
ENSG00000112365,ZBTB24,ENSG00000112365,protein_coding,9841
ENSG00000258726,DUXAP6,ENSG00000258726,processed_pseudogene,503635
ENSG00000231175,LINC01720,ENSG00000231175,lncRNA,440704
ENSG00000198276,UCKL1,ENSG00000198276,protein_coding,54963
ENSG00000229820,CR391992.1,ENSG00000229820,processed_pseudogene,
ENSG00000174839,DENND6A,ENSG00000174839,protein_coding,201627
ENSG00000271693,AL929325.1,ENSG00000271693,processed_pseudogene,
ENSG00000173421,IHO1,ENSG00000173421,protein_coding,
ENSG00000263618,AP005121.1,ENSG00000263618,lncRNA,
ENSG00000228291,ARL4AP3,ENSG00000228291,processed_pseudogene,107984161
ENSG00000272715,AL157904.1,ENSG00000272715,lncRNA,
ENSG00000133398,MED10,ENSG00000133398,protein_coding,84246
ENSG00000241907,RPS20P4,ENSG00000241907,processed_pseudogene,6226
ENSG00000083307,GRHL2,ENSG00000083307,protein_coding,79977
ENSG00000250641,LY6G6F-LY6G6D,ENSG00000250641,protein_coding,110599563
ENSG00000109046,WSB1,ENSG00000109046,protein_coding,26118
ENSG00000271182,AC123912.5,ENSG00000271182,processed_pseudogene,
ENSG00000228024,CYP1D1P,ENSG00000228024,unprocessed_pseudogene,100133307
ENSG00000224314,AC005002.1,ENSG00000224314,processed_pseudogene,
ENSG00000270249,AC093668.1,ENSG00000270249,protein_coding,
ENSG00000171116,HSFX1,ENSG00000171116,protein_coding,100506164
ENSG00000270570,AC140113.1,ENSG00000270570,processed_pseudogene,
ENSG00000255051,BCAS2P1,ENSG00000255051,processed_pseudogene,100127960
ENSG00000213409,C1QBPP2,ENSG00000213409,processed_pseudogene,100422299
ENSG00000271003,AC009237.13,ENSG00000271003,unprocessed_pseudogene,
ENSG00000232332,AC233982.1,ENSG00000232332,processed_pseudogene,
ENSG00000267076,CCDC58P3,ENSG00000267076,processed_pseudogene,732448
ENSG00000136939,OR1L4,ENSG00000136939,protein_coding,254973
ENSG00000215278,RPS7P6,ENSG00000215278,processed_pseudogene,100270869
ENSG00000100412,ACO2,ENSG00000100412,protein_coding,50
ENSG00000260726,KLF8P1,ENSG00000260726,processed_pseudogene,100128777
ENSG00000111335,OAS2,ENSG00000111335,protein_coding,4939
ENSG00000129450,SIGLEC9,ENSG00000129450,protein_coding,27180
ENSG00000230003,AL445646.1,ENSG00000230003,processed_pseudogene,
ENSG00000279227,AC009303.4,ENSG00000279227,TEC,
ENSG00000274026,FAM27E3,ENSG00000274026,lncRNA,100131997
ENSG00000271897,AL357518.1,ENSG00000271897,lncRNA,
ENSG00000124228,DDX27,ENSG00000124228,protein_coding,55661
ENSG00000261063,AC009139.2,ENSG00000261063,lncRNA,
ENSG00000228578,TUBB1P2,ENSG00000228578,unprocessed_pseudogene,140004
ENSG00000008952,SEC62,ENSG00000008952,protein_coding,7095
ENSG00000228222,AC073050.1,ENSG00000228222,lncRNA,
ENSG00000274747,RN7SL627P,ENSG00000274747,misc_RNA,106481093
ENSG00000260438,AC018552.1,ENSG00000260438,processed_pseudogene,
ENSG00000277526,AC245123.1,ENSG00000277526,lncRNA,
ENSG00000108306,FBXL20,ENSG00000108306,protein_coding,84961
ENSG00000214552,COPS8P2,ENSG00000214552,processed_pseudogene,375350
ENSG00000273552,AL136439.1,ENSG00000273552,lncRNA,
ENSG00000270919,AC108451.2,ENSG00000270919,lncRNA,
ENSG00000255970,LINC02421,ENSG00000255970,lncRNA,101927901
ENSG00000271938,AC103724.4,ENSG00000271938,lncRNA,
ENSG00000203697,CAPN8,ENSG00000203697,protein_coding,388743
ENSG00000240371,RPS4XP13,ENSG00000240371,processed_pseudogene,390183
ENSG00000226773,AL663109.1,ENSG00000226773,processed_pseudogene,
ENSG00000222560,RNU4-43P,ENSG00000222560,snRNA,106481185
ENSG00000275540,AC011477.6,ENSG00000275540,unprocessed_pseudogene,
ENSG00000167508,MVD,ENSG00000167508,protein_coding,4597
ENSG00000277367,AL929601.4,ENSG00000277367,processed_pseudogene,
ENSG00000275969,SPATA31A3,ENSG00000275969,protein_coding,727830
ENSG00000180772,AGTR2,ENSG00000180772,protein_coding,186
ENSG00000140519,RHCG,ENSG00000140519,protein_coding,51458
ENSG00000229242,AL358452.1,ENSG00000229242,lncRNA,
ENSG00000227120,AC009238.1,ENSG00000227120,processed_pseudogene,
ENSG00000230182,RNF10P1,ENSG00000230182,processed_pseudogene,100419599
ENSG00000105671,DDX49,ENSG00000105671,protein_coding,54555
ENSG00000109255,NMU,ENSG00000109255,protein_coding,10874
ENSG00000120742,SERP1,ENSG00000120742,protein_coding,27230
ENSG00000167476,JSRP1,ENSG00000167476,protein_coding,126306
ENSG00000177469,CAVIN1,ENSG00000177469,protein_coding,284119
ENSG00000188676,IDO2,ENSG00000188676,protein_coding,169355
ENSG00000184619,KRBA2,ENSG00000184619,protein_coding,124751
ENSG00000165209,STRBP,ENSG00000165209,protein_coding,55342
ENSG00000226092,RBMY2AP,ENSG00000226092,unprocessed_pseudogene,5945
ENSG00000254315,AC023632.5,ENSG00000254315,lncRNA,
ENSG00000203499,IQANK1,ENSG00000203499,protein_coding,642574
ENSG00000163001,CFAP36,ENSG00000163001,protein_coding,112942
ENSG00000275643,RBM22P6,ENSG00000275643,processed_pseudogene,644509
ENSG00000264120,,,,
ENSG00000136816,TOR1B,ENSG00000136816,protein_coding,27348
ENSG00000263533,MIR4463,ENSG00000263533,miRNA,100616389
ENSG00000184394,OR4N5,ENSG00000184394,protein_coding,390437
ENSG00000172782,FADS6,ENSG00000172782,protein_coding,283985
ENSG00000263235,AC006111.2,ENSG00000263235,lncRNA,
ENSG00000138119,MYOF,ENSG00000138119,protein_coding,26509
ENSG00000248318,AC104958.1,ENSG00000248318,lncRNA,
ENSG00000150556,LYPD6B,ENSG00000150556,protein_coding,130576
ENSG00000265098,MIR4510,ENSG00000265098,miRNA,100616293
ENSG00000173914,RBM4B,ENSG00000173914,protein_coding,83759
ENSG00000134571,MYBPC3,ENSG00000134571,protein_coding,4607
ENSG00000236637,IFNA4,ENSG00000236637,protein_coding,3441
ENSG00000258342,AL133304.3,ENSG00000258342,lncRNA,
ENSG00000221051,,,,
ENSG00000277013,AC008556.1,ENSG00000277013,lncRNA,
ENSG00000229667,UBE2V1P9,ENSG00000229667,processed_pseudogene,100131981
ENSG00000221418,,,,
ENSG00000274565,AC080038.1,ENSG00000274565,lncRNA,
ENSG00000232500,AP005273.1,ENSG00000232500,lncRNA,
ENSG00000243572,LINC02017,ENSG00000243572,lncRNA,105377096
ENSG00000181754,AMIGO1,ENSG00000181754,protein_coding,57463
ENSG00000179743,FLJ37453,ENSG00000179743,lncRNA,729614
ENSG00000213574,LDHAP5,ENSG00000213574,processed_pseudogene,729666
ENSG00000110315,RNF141,ENSG00000110315,protein_coding,50862
ENSG00000235100,AL157400.3,ENSG00000235100,lncRNA,
ENSG00000174021,GNG5,ENSG00000174021,protein_coding,2787
ENSG00000244302,PEX5L-AS2,ENSG00000244302,lncRNA,101928790
ENSG00000244067,GSTA2,ENSG00000244067,protein_coding,2939
ENSG00000183888,SRARP,ENSG00000183888,protein_coding,149563
ENSG00000223282,RN7SKP165,ENSG00000223282,misc_RNA,106480367
ENSG00000196415,PRTN3,ENSG00000196415,protein_coding,5657
ENSG00000281880,PAUPAR,ENSG00000281880,lncRNA,103157000
ENSG00000264444,SDHCP1,ENSG00000264444,processed_pseudogene,100422600
ENSG00000249200,AC110775.1,ENSG00000249200,processed_pseudogene,
ENSG00000181404,WASHC1,ENSG00000181404,protein_coding,100287171
ENSG00000171747,LGALS4,ENSG00000171747,protein_coding,3960
ENSG00000172746,RPL12P13,ENSG00000172746,unprocessed_pseudogene,100129926
ENSG00000233995,AP000547.1,ENSG00000233995,unprocessed_pseudogene,
ENSG00000257138,TAS2R38,ENSG00000257138,protein_coding,5726
ENSG00000006468,ETV1,ENSG00000006468,protein_coding,2115
ENSG00000229744,SDHDP5,ENSG00000229744,processed_pseudogene,29769
ENSG00000229497,AC005189.1,ENSG00000229497,processed_pseudogene,
ENSG00000240032,LNCSRLR,ENSG00000240032,lncRNA,109729161
ENSG00000281207,SLFNL1-AS1,ENSG00000281207,lncRNA,100507178
ENSG00000159685,CHCHD6,ENSG00000159685,protein_coding,84303
ENSG00000255364,SMILR,ENSG00000255364,lncRNA,105375734
ENSG00000187601,MAGEH1,ENSG00000187601,protein_coding,28986
ENSG00000127418,FGFRL1,ENSG00000127418,protein_coding,53834
ENSG00000179938,GOLGA8J,ENSG00000179938,protein_coding,653073
ENSG00000264947,MIR3181,ENSG00000264947,miRNA,100422972
ENSG00000213435,ATP6V0CP3,ENSG00000213435,processed_pseudogene,442211
ENSG00000233586,AC246785.2,ENSG00000233586,processed_pseudogene,
ENSG00000109065,NAT9,ENSG00000109065,protein_coding,26151
ENSG00000263785,MIR3182,ENSG00000263785,miRNA,100422853
ENSG00000238965,RNA5SP351,ENSG00000238965,rRNA_pseudogene,106480764
ENSG00000106261,ZKSCAN1,ENSG00000106261,protein_coding,7586
ENSG00000169964,TMEM42,ENSG00000169964,protein_coding,131616
ENSG00000230797,YY2,ENSG00000230797,protein_coding,404281
ENSG00000237107,AL591473.1,ENSG00000237107,processed_pseudogene,
ENSG00000273209,AC069148.1,ENSG00000273209,lncRNA,
ENSG00000271582,AC073111.2,ENSG00000271582,processed_pseudogene,
ENSG00000250764,AC025178.1,ENSG00000250764,lncRNA,
ENSG00000248912,AC096736.1,ENSG00000248912,lncRNA,
ENSG00000183735,TBK1,ENSG00000183735,protein_coding,29110
ENSG00000276703,RPS29P32,ENSG00000276703,processed_pseudogene,109729158
ENSG00000117215,PLA2G2D,ENSG00000117215,protein_coding,26279
ENSG00000270710,FO393422.1,ENSG00000270710,processed_pseudogene,
ENSG00000250945,AC096773.1,ENSG00000250945,lncRNA,
ENSG00000271235,AC114477.1,ENSG00000271235,processed_pseudogene,
ENSG00000197768,STPG3,ENSG00000197768,protein_coding,441476
ENSG00000259121,AL109628.1,ENSG00000259121,processed_pseudogene,
ENSG00000088320,REM1,ENSG00000088320,protein_coding,28954
ENSG00000070882,OSBPL3,ENSG00000070882,protein_coding,26031
ENSG00000124313,IQSEC2,ENSG00000124313,protein_coding,23096
ENSG00000244692,RN7SL724P,ENSG00000244692,misc_RNA,106479487
ENSG00000273434,OR8S21P,ENSG00000273434,unprocessed_pseudogene,403304
ENSG00000231189,AC013448.1,ENSG00000231189,lncRNA,
ENSG00000125386,FAM193A,ENSG00000125386,protein_coding,8603
ENSG00000224335,AC239809.1,ENSG00000224335,unprocessed_pseudogene,
ENSG00000258392,RPA2P1,ENSG00000258392,processed_pseudogene,326628
ENSG00000157869,RAB28,ENSG00000157869,protein_coding,9364
ENSG00000260653,AC237221.1,ENSG00000260653,lncRNA,
ENSG00000206848,RNU6-890P,ENSG00000206848,snRNA,106480618
ENSG00000212037,,,,
ENSG00000106305,AIMP2,ENSG00000106305,protein_coding,7965
ENSG00000260941,LINC00622,ENSG00000260941,lncRNA,644242
ENSG00000229534,HNRNPA1P53,ENSG00000229534,processed_pseudogene,728732
ENSG00000172780,RAB43,ENSG00000172780,protein_coding,339122
ENSG00000274306,MIR5088,ENSG00000274306,miRNA,100847074
ENSG00000255404,AP001266.1,ENSG00000255404,lncRNA,
ENSG00000243136,RN7SL22P,ENSG00000243136,misc_RNA,106480928
ENSG00000230102,LINC02028,ENSG00000230102,lncRNA,285389
ENSG00000204188,GGNBP1,ENSG00000204188,transcribed_unitary_pseudogene,449520
ENSG00000176998,HCG4,ENSG00000176998,unprocessed_pseudogene,54435
ENSG00000207873,MIR513A1,ENSG00000207873,miRNA,574509
ENSG00000231637,USP17L29,ENSG00000231637,protein_coding,728405
ENSG00000198830,HMGN2,ENSG00000198830,protein_coding,3151
ENSG00000200243,RN7SKP79,ENSG00000200243,misc_RNA,106480857
ENSG00000280942,,,,
ENSG00000244122,UGT1A7,ENSG00000244122,protein_coding,54577
ENSG00000257475,AC068888.2,ENSG00000257475,lncRNA,
ENSG00000257444,SETP7,ENSG00000257444,processed_pseudogene,100873166
ENSG00000222363,RNU4-34P,ENSG00000222363,snRNA,106480385
ENSG00000234177,LINC01114,ENSG00000234177,lncRNA,284998
ENSG00000280843,,,,
ENSG00000222232,RNA5SP89,ENSG00000222232,rRNA_pseudogene,100873322
ENSG00000264281,AC016596.2,ENSG00000264281,processed_pseudogene,
ENSG00000225665,SAR1AP3,ENSG00000225665,processed_pseudogene,344988
ENSG00000275194,AC004467.1,ENSG00000275194,unprocessed_pseudogene,
ENSG00000197124,ZNF682,ENSG00000197124,protein_coding,91120
ENSG00000088367,EPB41L1,ENSG00000088367,protein_coding,2036
ENSG00000099282,TSPAN15,ENSG00000099282,protein_coding,23555
ENSG00000274450,AC241929.1,ENSG00000274450,snRNA,
ENSG00000237494,AL360007.1,ENSG00000237494,lncRNA,
ENSG00000211750,TRBV24-1,ENSG00000211750,TR_V_gene,28563
ENSG00000234167,ELOBP4,ENSG00000234167,processed_pseudogene,100874519
ENSG00000225818,AC118653.1,ENSG00000225818,lncRNA,
ENSG00000218739,CEBPZOS,ENSG00000218739,protein_coding,100505876
ENSG00000241059,AC008799.2,ENSG00000241059,lncRNA,
ENSG00000254407,PHBP17,ENSG00000254407,processed_pseudogene,106480420
ENSG00000212468,RNU6-754P,ENSG00000212468,snRNA,106481418
ENSG00000232798,CR769767.1,ENSG00000232798,processed_pseudogene,
ENSG00000274098,RN7SL787P,ENSG00000274098,misc_RNA,106479507
ENSG00000243991,RN7SL447P,ENSG00000243991,misc_RNA,106479386
ENSG00000234494,SP2-AS1,ENSG00000234494,lncRNA,100506325
ENSG00000198848,CES1,ENSG00000198848,protein_coding,1066
ENSG00000244389,RN7SL242P,ENSG00000244389,misc_RNA,106480496
ENSG00000224953,SRIP3,ENSG00000224953,processed_pseudogene,100861435
ENSG00000175387,SMAD2,ENSG00000175387,protein_coding,4087
ENSG00000105737,GRIK5,ENSG00000105737,protein_coding,2901
ENSG00000280683,LINC01242,ENSG00000280683,lncRNA,401497
ENSG00000221131,,,,
ENSG00000176956,LY6H,ENSG00000176956,protein_coding,4062
ENSG00000184724,KRTAP6-1,ENSG00000184724,protein_coding,337966
ENSG00000225434,LINC01504,ENSG00000225434,lncRNA,100507540
ENSG00000227295,ELL2P1,ENSG00000227295,processed_pseudogene,646270
ENSG00000227645,RPL7P54,ENSG00000227645,processed_pseudogene,100271146
ENSG00000233685,OR6L1P,ENSG00000233685,unprocessed_pseudogene,390012
ENSG00000251648,AC008958.1,ENSG00000251648,processed_pseudogene,
ENSG00000261486,RARRES2P9,ENSG00000261486,processed_pseudogene,106660620
ENSG00000207357,RNU6-2,ENSG00000207357,snRNA,103625684
ENSG00000280791,,,,
ENSG00000229603,AC004014.1,ENSG00000229603,lncRNA,
ENSG00000266389,AC002091.2,ENSG00000266389,lncRNA,
ENSG00000122550,KLHL7,ENSG00000122550,protein_coding,55975
ENSG00000113231,PDE8B,ENSG00000113231,protein_coding,8622
ENSG00000252047,,,,
ENSG00000226886,AC093787.1,ENSG00000226886,processed_pseudogene,
ENSG00000101898,MCTS2P,ENSG00000101898,protein_coding,100101490
ENSG00000279741,AC007342.8,ENSG00000279741,TEC,
ENSG00000219926,OR7E104P,ENSG00000219926,transcribed_unprocessed_pseudogene,81137
ENSG00000258600,AL359238.1,ENSG00000258600,lncRNA,
ENSG00000222248,RNA5SP201,ENSG00000222248,rRNA_pseudogene,100873462
ENSG00000177508,IRX3,ENSG00000177508,protein_coding,79191
ENSG00000248213,CICP16,ENSG00000248213,processed_pseudogene,100420203
ENSG00000204971,AP000812.1,ENSG00000204971,lncRNA,
ENSG00000259831,LINC00567,ENSG00000259831,lncRNA,283486
ENSG00000248254,AC107398.2,ENSG00000248254,lncRNA,
ENSG00000234093,RPS15AP11,ENSG00000234093,processed_pseudogene,644790
ENSG00000272282,LINC02084,ENSG00000272282,lncRNA,105377006
ENSG00000265352,LINC01899,ENSG00000265352,lncRNA,102724913
ENSG00000224060,ARSLP1,ENSG00000224060,transcribed_unprocessed_pseudogene,10033
ENSG00000254764,TRIM53CP,ENSG00000254764,unprocessed_pseudogene,340970
ENSG00000255370,CYCSP25,ENSG00000255370,processed_pseudogene,120528
ENSG00000082175,PGR,ENSG00000082175,protein_coding,5241
ENSG00000119660,DPPA5P4,ENSG00000119660,processed_pseudogene,646701
ENSG00000279109,,,,
ENSG00000266520,RAC1P1,ENSG00000266520,processed_pseudogene,387612
ENSG00000267513,HMGN1P31,ENSG00000267513,processed_pseudogene,728111
ENSG00000249859,PVT1,ENSG00000249859,lncRNA,5820
ENSG00000212296,SNORD72,ENSG00000212296,snoRNA,619564
ENSG00000266443,,,,
ENSG00000105516,DBP,ENSG00000105516,protein_coding,1628
ENSG00000249301,AC108120.2,ENSG00000249301,processed_pseudogene,
ENSG00000280969,RPS4Y2,ENSG00000280969,protein_coding,140032
ENSG00000280338,AC091941.1,ENSG00000280338,TEC,
ENSG00000263439,MIR4753,ENSG00000263439,miRNA,100616224
ENSG00000252252,RNU6-687P,ENSG00000252252,snRNA,106479869
ENSG00000211784,TRAV10,ENSG00000211784,TR_V_gene,28676
ENSG00000258676,AC091544.2,ENSG00000258676,lncRNA,
ENSG00000206172,HBA1,ENSG00000206172,protein_coding,3039
ENSG00000254930,LINC02545,ENSG00000254930,lncRNA,105376561
ENSG00000052802,MSMO1,ENSG00000052802,protein_coding,6307
ENSG00000231120,BTF3P10,ENSG00000231120,processed_pseudogene,345829
ENSG00000232591,LINC02642,ENSG00000232591,lncRNA,105376388
ENSG00000238498,SNORD13P1,ENSG00000238498,snoRNA,6076
ENSG00000140285,FGF7,ENSG00000140285,protein_coding,2252
ENSG00000229197,RPS15AP28,ENSG00000229197,processed_pseudogene,100132400
ENSG00000261644,AC007728.2,ENSG00000261644,lncRNA,
ENSG00000251310,AC107391.1,ENSG00000251310,lncRNA,
ENSG00000188177,ZC3H6,ENSG00000188177,protein_coding,376940
ENSG00000171303,KCNK3,ENSG00000171303,protein_coding,3777
ENSG00000225796,MTND4P23,ENSG00000225796,unprocessed_pseudogene,100873245
ENSG00000267729,AC010761.6,ENSG00000267729,lncRNA,
ENSG00000279873,LINC01126,ENSG00000279873,lncRNA,100129726
ENSG00000162777,DENND2D,ENSG00000162777,protein_coding,79961
ENSG00000058335,RASGRF1,ENSG00000058335,protein_coding,5923
ENSG00000255262,ELOBP2,ENSG00000255262,processed_pseudogene,253665
ENSG00000243314,AC106707.2,ENSG00000243314,processed_pseudogene,
ENSG00000273662,,,,
ENSG00000250625,AL031073.1,ENSG00000250625,unprocessed_pseudogene,
ENSG00000231328,TPT1P7,ENSG00000231328,processed_pseudogene,102723852
